location,date,total_cases,new_cases,total_deaths,new_deaths,total_vaccinations,population,cases_per_million,deaths_per_million,vax_per_hundred,cfr
India,2022-01-30,36648898,390237,441452,4700,612547500,1380000000,26557.2,319.9,44.39,1.205
India,2022-02-06,37032500,383602,446073,4621,624105000,1380000000,26835.1,323.2,45.22,1.205
India,2022-02-13,37409062,376562,450609,4536,635662500,1380000000,27108.0,326.5,46.06,1.205
India,2022-02-20,37778119,369057,455054,4445,647220000,1380000000,27375.4,329.7,46.9,1.205
India,2022-02-27,38139160,361041,459403,4349,658777500,1380000000,27637.1,332.9,47.74,1.205
India,2022-03-06,38491635,352475,463649,4246,670335000,1380000000,27892.5,336.0,48.58,1.205
India,2022-03-13,38834974,343339,467784,4135,681892500,1380000000,28141.3,339.0,49.41,1.205
India,2022-03-20,39168598,333624,471803,4019,693450000,1380000000,28383.0,341.9,50.25,1.205
India,2022-03-27,39491936,323338,475698,3895,705007500,1380000000,28617.3,344.7,51.09,1.205
India,2022-04-03,39804435,312499,479462,3764,716565000,1380000000,28843.8,347.4,51.92,1.205
India,2022-04-10,40105579,301144,483089,3627,728122500,1380000000,29062.0,350.1,52.76,1.205
India,2022-04-17,40394895,289316,486574,3485,739680000,1380000000,29271.7,352.6,53.6,1.205
India,2022-04-24,40671969,277074,489912,3338,751237500,1380000000,29472.4,355.0,54.44,1.205
India,2022-05-01,40936450,264481,493098,3186,762795000,1380000000,29664.1,357.3,55.28,1.205
India,2022-05-08,41188062,251612,496128,3030,774352500,1380000000,29846.4,359.5,56.11,1.205
India,2022-05-15,41426606,238544,499002,2874,785910000,1380000000,30019.3,361.6,56.95,1.205
India,2022-05-22,41651965,225359,501716,2714,797467500,1380000000,30182.6,363.6,57.79,1.205
India,2022-05-29,41864105,212140,504272,2556,809025000,1380000000,30336.3,365.4,58.63,1.205
India,2022-06-05,42063075,198970,506668,2396,820582500,1380000000,30480.5,367.2,59.46,1.205
India,2022-06-12,42249005,185930,508908,2240,832140000,1380000000,30615.2,368.8,60.3,1.205
India,2022-06-19,42422100,173095,510993,2085,843697500,1380000000,30740.7,370.3,61.14,1.205
India,2022-06-26,42582640,160540,512927,1934,855255000,1380000000,30857.0,371.7,61.98,1.205
India,2022-07-03,42730971,148331,514713,1786,866812500,1380000000,30964.5,373.0,62.81,1.205
India,2022-07-10,42867495,136524,516358,1645,878369999,1380000000,31063.4,374.2,63.65,1.205
India,2022-07-17,42992670,125175,517866,1508,889927500,1380000000,31154.1,375.3,64.49,1.205
India,2022-07-24,43106993,114323,519243,1377,901485000,1380000000,31237.0,376.3,65.32,1.205
India,2022-07-31,43211001,104008,520496,1253,913042500,1380000000,31312.3,377.2,66.16,1.205
India,2022-08-07,43305254,94253,521631,1135,924600000,1380000000,31380.6,378.0,67.0,1.205
India,2022-08-14,43390332,85078,522656,1025,924600000,1380000000,31442.3,378.7,67.0,1.205
India,2022-08-21,43466827,76495,523577,921,924600000,1380000000,31497.7,379.4,67.0,1.205
India,2022-08-28,43535334,68507,524402,825,924600000,1380000000,31547.3,380.0,67.0,1.205
India,2022-09-04,43596446,61112,525139,737,924600000,1380000000,31591.6,380.5,67.0,1.205
India,2022-09-11,43650744,54298,525793,654,924600000,1380000000,31631.0,381.0,67.0,1.205
India,2022-09-18,43698797,48053,526371,578,924600000,1380000000,31665.8,381.4,67.0,1.205
India,2022-09-25,43741156,42359,526882,511,924600000,1380000000,31696.5,381.8,67.0,1.205
India,2022-10-02,43778346,37190,527330,448,924600000,1380000000,31723.4,382.1,67.0,1.205
India,2022-10-09,43810869,32523,527721,391,924600000,1380000000,31747.0,382.4,67.0,1.205
India,2022-10-16,43839198,28329,528063,342,924600000,1380000000,31767.5,382.7,67.0,1.205
India,2022-10-23,43863774,24576,528359,296,924600000,1380000000,31785.3,382.9,67.0,1.205
India,2022-10-30,43885011,21237,528614,255,924600000,1380000000,31800.7,383.1,67.0,1.205
India,2022-11-06,43903289,18278,528835,221,924600000,1380000000,31814.0,383.2,67.0,1.205
India,2022-11-13,43918957,15668,529023,188,924600000,1380000000,31825.3,383.4,67.0,1.205
India,2022-11-20,43932335,13378,529184,161,924600000,1380000000,31835.0,383.5,67.0,1.205
India,2022-11-27,43943712,11377,529321,137,924600000,1380000000,31843.3,383.6,67.0,1.205
India,2022-12-04,43953348,9636,529438,117,924600000,1380000000,31850.3,383.7,67.0,1.205
India,2022-12-11,43961478,8130,529535,97,924600000,1380000000,31856.1,383.7,67.0,1.205
India,2022-12-18,43968310,6832,529618,83,924600000,1380000000,31861.1,383.8,67.0,1.205
India,2022-12-25,43974027,5717,529687,69,924600000,1380000000,31865.2,383.8,67.0,1.205
India,2023-01-01,43978793,4766,529744,57,924600000,1380000000,31868.7,383.9,67.0,1.205
India,2023-01-08,43982750,3957,529792,48,924600000,1380000000,31871.6,383.9,67.0,1.205
India,2023-01-15,43986022,3272,529831,39,924600000,1380000000,31873.9,383.9,67.0,1.205
India,2023-01-22,43988717,2695,529864,33,924600000,1380000000,31875.9,384.0,67.0,1.205
India,2023-01-29,43990928,2211,529890,26,924600000,1380000000,31877.5,384.0,67.0,1.205
India,2023-02-05,43992735,1807,529912,22,924600000,1380000000,31878.8,384.0,67.0,1.205
India,2023-02-12,43994205,1470,529930,18,924600000,1380000000,31879.9,384.0,67.0,1.205
India,2023-02-19,43995397,1192,529944,14,924600000,1380000000,31880.7,384.0,67.0,1.205
India,2023-02-26,43996359,962,529956,12,924600000,1380000000,31881.4,384.0,67.0,1.205
India,2023-03-05,43997133,774,529965,9,924600000,1380000000,31882.0,384.0,67.0,1.205
India,2023-03-12,43997753,620,529972,7,924600000,1380000000,31882.4,384.0,67.0,1.205
India,2023-03-19,43998247,494,529978,6,924600000,1380000000,31882.8,384.0,67.0,1.205
India,2023-03-26,43998640,393,529983,5,924600000,1380000000,31883.1,384.0,67.0,1.205
India,2023-04-02,43998951,311,529987,4,924600000,1380000000,31883.3,384.0,67.0,1.205
India,2023-04-09,43999196,245,529990,3,924600000,1380000000,31883.5,384.1,67.0,1.205
India,2023-04-16,43999388,192,529992,2,924600000,1380000000,31883.6,384.1,67.0,1.205
India,2023-04-23,43999538,150,529994,2,924600000,1380000000,31883.7,384.1,67.0,1.205
India,2023-04-30,43999656,118,529995,1,924600000,1380000000,31883.8,384.1,67.0,1.205
India,2023-05-07,43999746,90,529996,1,924600000,1380000000,31883.9,384.1,67.0,1.205
India,2023-05-14,43999817,71,529997,1,924600000,1380000000,31883.9,384.1,67.0,1.205
India,2023-05-21,43999871,54,529998,1,924600000,1380000000,31884.0,384.1,67.0,1.205
India,2023-05-28,43999912,41,529998,0,924600000,1380000000,31884.0,384.1,67.0,1.205
India,2023-06-04,43999944,32,529999,1,924600000,1380000000,31884.0,384.1,67.0,1.205
India,2023-06-11,43999968,24,529999,0,924600000,1380000000,31884.0,384.1,67.0,1.205
India,2023-06-18,43999986,18,529999,0,924600000,1380000000,31884.0,384.1,67.0,1.205
India,2023-06-25,44000000,14,530000,1,924600000,1380000000,31884.1,384.1,67.0,1.205
Brazil,2020-01-05,54073,54073,1023,1023,0,214000000,252.7,4.8,0.0,1.892
Brazil,2020-01-12,116645,62572,2206,1183,0,214000000,545.1,10.3,0.0,1.891
Brazil,2020-01-19,188344,71699,3563,1357,0,214000000,880.1,16.6,0.0,1.892
Brazil,2020-01-26,269704,81360,5102,1539,0,214000000,1260.3,23.8,0.0,1.892
Brazil,2020-02-02,361130,91426,6832,1730,0,214000000,1687.5,31.9,0.0,1.892
Brazil,2020-02-09,462881,101751,8757,1925,0,214000000,2163.0,40.9,0.0,1.892
Brazil,2020-02-16,575041,112160,10879,2122,0,214000000,2687.1,50.8,0.0,1.892
Brazil,2020-02-23,697506,122465,13196,2317,0,214000000,3259.4,61.7,0.0,1.892
Brazil,2020-03-01,829970,132464,15702,2506,0,214000000,3878.4,73.4,0.0,1.892
Brazil,2020-03-08,971931,141961,18387,2685,0,214000000,4541.7,85.9,0.0,1.892
Brazil,2020-03-15,1122691,150760,21240,2853,0,214000000,5246.2,99.3,0.0,1.892
Brazil,2020-03-22,1281379,158688,24242,3002,0,214000000,5987.8,113.3,0.0,1.892
Brazil,2020-03-29,1446976,165597,27375,3133,0,214000000,6761.6,127.9,0.0,1.892
Brazil,2020-04-05,1618352,171376,30617,3242,0,214000000,7562.4,143.1,0.0,1.892
Brazil,2020-04-12,1794307,175955,33946,3329,0,214000000,8384.6,158.6,0.0,1.892
Brazil,2020-04-19,1973617,179310,37338,3392,0,214000000,9222.5,174.5,0.0,1.892
Brazil,2020-04-26,2155091,181474,40772,3434,0,214000000,10070.5,190.5,0.0,1.892
Brazil,2020-05-03,2337617,182526,44225,3453,0,214000000,10923.4,206.7,0.0,1.892
Brazil,2020-05-10,2520213,182596,47679,3454,0,214000000,11776.7,222.8,0.0,1.892
Brazil,2020-05-17,2702068,181855,51120,3441,0,214000000,12626.5,238.9,0.0,1.892
Brazil,2020-05-24,2882582,180514,54535,3415,0,214000000,13470.0,254.8,0.0,1.892
Brazil,2020-05-31,3061390,178808,57918,3383,0,214000000,14305.6,270.6,0.0,1.892
Brazil,2020-06-07,3238378,176988,61266,3348,0,214000000,15132.6,286.3,0.0,1.892
Brazil,2020-06-14,3413689,175311,64583,3317,0,214000000,15951.8,301.8,0.0,1.892
Brazil,2020-06-21,3587712,174023,67875,3292,0,214000000,16765.0,317.2,0.0,1.892
Brazil,2020-06-28,3761068,173356,71155,3280,0,214000000,17575.1,332.5,0.0,1.892
Brazil,2020-07-05,3934575,173507,74437,3282,0,214000000,18385.9,347.8,0.0,1.892
Brazil,2020-07-12,4109214,174639,77741,3304,0,214000000,19201.9,363.3,0.0,1.892
Brazil,2020-07-19,4286084,176870,81088,3347,0,214000000,20028.4,378.9,0.0,1.892
Brazil,2020-07-26,4466348,180264,84498,3410,0,214000000,20870.8,394.9,0.0,1.892
Brazil,2020-08-02,4651188,184840,87995,3497,0,214000000,21734.5,411.2,0.0,1.892
Brazil,2020-08-09,4841750,190562,91600,3605,0,214000000,22625.0,428.0,0.0,1.892
Brazil,2020-08-16,5039092,197342,95334,3734,0,214000000,23547.2,445.5,0.0,1.892
Brazil,2020-08-23,5244148,205056,99213,3879,0,214000000,24505.4,463.6,0.0,1.892
Brazil,2020-08-30,5457680,213532,103253,4040,0,214000000,25503.2,482.5,0.0,1.892
Brazil,2020-09-06,5680252,222572,107464,4211,0,214000000,26543.2,502.2,0.0,1.892
Brazil,2020-09-13,5912210,231958,111852,4388,0,214000000,27627.1,522.7,0.0,1.892
Brazil,2020-09-20,6153661,241451,116420,4568,0,214000000,28755.4,544.0,0.0,1.892
Brazil,2020-09-27,6404477,250816,121165,4745,0,214000000,29927.5,566.2,0.0,1.892
Brazil,2020-10-04,6664295,259818,126081,4916,0,214000000,31141.6,589.2,0.0,1.892
Brazil,2020-10-11,6932535,268240,131156,5075,0,214000000,32395.0,612.9,0.0,1.892
Brazil,2020-10-18,7208418,275883,136375,5219,0,214000000,33684.2,637.3,0.0,1.892
Brazil,2020-10-25,7491002,282584,141721,5346,0,214000000,35004.7,662.2,0.0,1.892
Brazil,2020-11-01,7779210,288208,147174,5453,0,214000000,36351.4,687.7,0.0,1.892
Brazil,2020-11-08,8071874,292664,152711,5537,0,214000000,37719.0,713.6,0.0,1.892
Brazil,2020-11-15,8367777,295903,158309,5598,0,214000000,39101.8,739.8,0.0,1.892
Brazil,2020-11-22,8665698,297921,163945,5636,0,214000000,40493.9,766.1,0.0,1.892
Brazil,2020-11-29,8964453,298755,169597,5652,0,214000000,41890.0,792.5,0.0,1.892
Brazil,2020-12-06,9262940,298487,175244,5647,0,214000000,43284.8,818.9,0.0,1.892
Brazil,2020-12-13,9560177,297237,180868,5624,0,214000000,44673.7,845.2,0.0,1.892
Brazil,2020-12-20,9855337,295160,186452,5584,0,214000000,46053.0,871.3,0.0,1.892
Brazil,2020-12-27,10147774,292437,191984,5532,0,214000000,47419.5,897.1,0.0,1.892
Brazil,2021-01-03,10437052,289278,197457,5473,0,214000000,48771.3,922.7,0.0,1.892
Brazil,2021-01-10,10722951,285899,202866,5409,0,214000000,50107.2,948.0,0.0,1.892
Brazil,2021-01-17,11005481,282530,208211,5345,0,214000000,51427.5,972.9,0.0,1.892
Brazil,2021-01-24,11284880,279399,213497,5286,0,214000000,52733.1,997.6,0.0,1.892
Brazil,2021-01-31,11561605,276725,218733,5236,2113250,214000000,54026.2,1022.1,0.99,1.892
Brazil,2021-02-07,11836317,274712,223930,5197,4226500,214000000,55309.9,1046.4,1.98,1.892
Brazil,2021-02-14,12109860,273543,229105,5175,6339750,214000000,56588.1,1070.6,2.96,1.892
Brazil,2021-02-21,12383233,273373,234277,5172,8453000,214000000,57865.6,1094.8,3.95,1.892
Brazil,2021-02-28,12657558,274325,239467,5190,10566250,214000000,59147.5,1119.0,4.94,1.892
Brazil,2021-03-07,12934047,276489,244698,5231,12679500,214000000,60439.5,1143.4,5.92,1.892
Brazil,2021-03-14,13213958,279911,249993,5295,14792749,214000000,61747.5,1168.2,6.91,1.892
Brazil,2021-03-21,13498562,284604,255378,5385,16906000,214000000,63077.4,1193.4,7.9,1.892
Brazil,2021-03-28,13789104,290542,260874,5496,19019250,214000000,64435.1,1219.0,8.89,1.892
Brazil,2021-04-04,14086763,297659,266506,5632,21132500,214000000,65826.0,1245.4,9.88,1.892
Brazil,2021-04-11,14392617,305854,272292,5786,23245750,214000000,67255.2,1272.4,10.86,1.892
Brazil,2021-04-18,14707617,315000,278252,5960,25359000,214000000,68727.2,1300.2,11.85,1.892
Brazil,2021-04-25,15032556,324939,284399,6147,27472250,214000000,70245.6,1329.0,12.84,1.892
Brazil,2021-05-02,15368048,335492,290746,6347,29585499,214000000,71813.3,1358.6,13.82,1.892
Brazil,2021-05-09,15714515,346467,297301,6555,31698750,214000000,73432.3,1389.3,14.81,1.892
Brazil,2021-05-16,16072170,357655,304068,6767,33812000,214000000,75103.6,1420.9,15.8,1.892
Brazil,2021-05-23,16441022,368852,311046,6978,35925250,214000000,76827.2,1453.5,16.79,1.892
Brazil,2021-05-30,16820871,379849,318232,7186,38038500,214000000,78602.2,1487.1,17.77,1.892
Brazil,2021-06-06,17211317,390446,325619,7387,40151750,214000000,80426.7,1521.6,18.76,1.892
Brazil,2021-06-13,17611773,400456,333195,7576,42265000,214000000,82298.0,1557.0,19.75,1.892
Brazil,2021-06-20,18021483,409710,340946,7751,44378250,214000000,84212.5,1593.2,20.74,1.892
Brazil,2021-06-27,18439542,418059,348856,7910,46491500,214000000,86166.1,1630.2,21.72,1.892
Brazil,2021-07-04,18864921,425379,356903,8047,48604750,214000000,88153.8,1667.8,22.71,1.892
Brazil,2021-07-11,19296494,431573,365068,8165,50718000,214000000,90170.5,1705.9,23.7,1.892
Brazil,2021-07-18,19733068,436574,373328,8260,52831250,214000000,92210.6,1744.5,24.69,1.892
Brazil,2021-07-25,20173410,440342,381659,8331,54944500,214000000,94268.3,1783.5,25.67,1.892
Brazil,2021-08-01,20616278,442868,390037,8378,57057750,214000000,96337.7,1822.6,26.66,1.892
Brazil,2021-08-08,21060446,444168,398440,8403,59170999,214000000,98413.3,1861.9,27.65,1.892
Brazil,2021-08-15,21504736,444290,406846,8406,61284250,214000000,100489.4,1901.1,28.64,1.892
Brazil,2021-08-22,21948032,443296,415233,8387,63397500,214000000,102560.9,1940.3,29.62,1.892
Brazil,2021-08-29,22389308,441276,423581,8348,65510750,214000000,104622.9,1979.4,30.61,1.892
Brazil,2021-09-05,22827643,438335,431874,8293,67624000,214000000,106671.2,2018.1,31.6,1.892
Brazil,2021-09-12,23262230,434587,440096,8222,69737250,214000000,108702.0,2056.5,32.59,1.892
Brazil,2021-09-19,23692386,430156,448234,8138,71850500,214000000,110712.1,2094.6,33.58,1.892
Brazil,2021-09-26,24117556,425170,456278,8044,73963750,214000000,112698.9,2132.1,34.56,1.892
Brazil,2021-10-03,24537311,419755,464219,7941,76077000,214000000,114660.3,2169.2,35.55,1.892
Brazil,2021-10-10,24951347,414036,472052,7833,78190250,214000000,116595.1,2205.9,36.54,1.892
Brazil,2021-10-17,25359472,408125,479773,7721,80303500,214000000,118502.2,2241.9,37.52,1.892
Brazil,2021-10-24,25761597,402125,487381,7608,82416750,214000000,120381.3,2277.5,38.51,1.892
Brazil,2021-10-31,26157723,396126,494875,7494,84530000,214000000,122232.4,2312.5,39.5,1.892
Brazil,2021-11-07,26547921,390198,502257,7382,86643250,214000000,124055.7,2347.0,40.49,1.892
Brazil,2021-11-14,26932321,384400,509530,7273,88756500,214000000,125852.0,2381.0,41.48,1.892
Brazil,2021-11-21,27311085,378764,516696,7166,90869750,214000000,127621.9,2414.5,42.46,1.892
Brazil,2021-11-28,27684399,373314,523758,7062,92983000,214000000,129366.4,2447.5,43.45,1.892
Brazil,2021-12-05,28052445,368046,530721,6963,95096250,214000000,131086.2,2480.0,44.44,1.892
Brazil,2021-12-12,28415392,362947,537588,6867,97209500,214000000,132782.2,2512.1,45.42,1.892
Brazil,2021-12-19,28773379,357987,544361,6773,99322750,214000000,134455.0,2543.7,46.41,1.892
Brazil,2021-12-26,29126500,353121,551041,6680,101436000,214000000,136105.1,2575.0,47.4,1.892
Brazil,2022-01-02,29474799,348299,557631,6590,103549250,214000000,137732.7,2605.8,48.39,1.892
Brazil,2022-01-09,29818255,343456,564129,6498,105662500,214000000,139337.6,2636.1,49.38,1.892
Brazil,2022-01-16,30156786,338531,570533,6404,107775750,214000000,140919.6,2666.0,50.36,1.892
Brazil,2022-01-23,30490237,333451,576842,6309,109889000,214000000,142477.7,2695.5,51.35,1.892
Brazil,2022-01-30,30818391,328154,583050,6208,112002250,214000000,144011.2,2724.5,52.34,1.892
Brazil,2022-02-06,31140966,322575,589153,6103,114115500,214000000,145518.5,2753.1,53.32,1.892
Brazil,2022-02-13,31457620,316654,595144,5991,116228750,214000000,146998.2,2781.0,54.31,1.892
Brazil,2022-02-20,31767964,310344,601015,5871,118341999,214000000,148448.4,2808.5,55.3,1.892
Brazil,2022-02-27,32071566,303602,606759,5744,120455250,214000000,149867.1,2835.3,56.29,1.892
Brazil,2022-03-06,32367966,296400,612366,5607,122568500,214000000,151252.2,2861.5,57.28,1.892
Brazil,2022-03-13,32656682,288716,617829,5463,124681750,214000000,152601.3,2887.1,58.26,1.892
Brazil,2022-03-20,32937230,280548,623136,5307,126795000,214000000,153912.3,2911.9,59.25,1.892
Brazil,2022-03-27,33209128,271898,628280,5144,128908250,214000000,155182.8,2935.9,60.24,1.892
Brazil,2022-04-03,33471911,262783,633252,4972,131021500,214000000,156410.8,2959.1,61.22,1.892
Brazil,2022-04-10,33725146,253235,638043,4791,133134750,214000000,157594.1,2981.5,62.21,1.892
Brazil,2022-04-17,33968435,243289,642646,4603,135248000,214000000,158731.0,3003.0,63.2,1.892
Brazil,2022-04-24,34201428,232993,647054,4408,137361250,214000000,159819.8,3023.6,64.19,1.892
Brazil,2022-05-01,34423833,222405,651261,4207,139474500,214000000,160859.0,3043.3,65.18,1.892
Brazil,2022-05-08,34635416,211583,655264,4003,141587750,214000000,161847.7,3062.0,66.16,1.892
Brazil,2022-05-15,34836010,200594,659059,3795,143701000,214000000,162785.1,3079.7,67.15,1.892
Brazil,2022-05-22,35025516,189506,662644,3585,145814250,214000000,163670.6,3096.5,68.14,1.892
Brazil,2022-05-29,35203907,178391,666019,3375,147927500,214000000,164504.2,3112.2,69.12,1.892
Brazil,2022-06-05,35371222,167315,669185,3166,150040750,214000000,165286.1,3127.0,70.11,1.892
Brazil,2022-06-12,35527572,156350,672143,2958,152154000,214000000,166016.7,3140.9,71.1,1.892
Brazil,2022-06-19,35673129,145557,674897,2754,154267250,214000000,166696.9,3153.7,72.09,1.892
Brazil,2022-06-26,35808129,135000,677451,2554,156380500,214000000,167327.7,3165.7,73.08,1.892
Brazil,2022-07-03,35932862,124733,679810,2359,158493750,214000000,167910.6,3176.7,74.06,1.892
Brazil,2022-07-10,36047666,114804,681982,2172,160607000,214000000,168447.0,3186.8,75.05,1.892
Brazil,2022-07-17,36152927,105261,683974,1992,162720250,214000000,168938.9,3196.1,76.04,1.892
Brazil,2022-07-24,36249062,96135,685793,1819,164833500,214000000,169388.1,3204.6,77.03,1.892
Brazil,2022-07-31,36336523,87461,687447,1654,166946750,214000000,169796.8,3212.4,78.01,1.892
Brazil,2022-08-07,36415781,79258,688947,1500,169060000,214000000,170167.2,3219.4,79.0,1.892
Brazil,2022-08-14,36487325,71544,690300,1353,169060000,214000000,170501.5,3225.7,79.0,1.892
Brazil,2022-08-21,36551650,64325,691517,1217,169060000,214000000,170802.1,3231.4,79.0,1.892
Brazil,2022-08-28,36609258,57608,692607,1090,169060000,214000000,171071.3,3236.5,79.0,1.892
Brazil,2022-09-04,36660647,51389,693579,972,169060000,214000000,171311.4,3241.0,79.0,1.892
Brazil,2022-09-11,36706307,45660,694443,864,169060000,214000000,171524.8,3245.1,79.0,1.892
Brazil,2022-09-18,36746716,40409,695208,765,169060000,214000000,171713.6,3248.6,79.0,1.892
Brazil,2022-09-25,36782336,35620,695882,674,169060000,214000000,171880.1,3251.8,79.0,1.892
Brazil,2022-10-02,36813609,31273,696473,591,169060000,214000000,172026.2,3254.5,79.0,1.892
Brazil,2022-10-09,36840958,27349,696991,518,169060000,214000000,172154.0,3257.0,79.0,1.892
Brazil,2022-10-16,36864780,23822,697441,450,169060000,214000000,172265.3,3259.1,79.0,1.892
Brazil,2022-10-23,36885447,20667,697832,391,169060000,214000000,172361.9,3260.9,79.0,1.892
Brazil,2022-10-30,36903305,17858,698170,338,169060000,214000000,172445.4,3262.5,79.0,1.892
Brazil,2022-11-06,36918675,15370,698461,291,169060000,214000000,172517.2,3263.8,79.0,1.892
Brazil,2022-11-13,36931850,13175,698710,249,169060000,214000000,172578.7,3265.0,79.0,1.892
Brazil,2022-11-20,36943100,11250,698923,213,169060000,214000000,172631.3,3266.0,79.0,1.892
Brazil,2022-11-27,36952667,9567,699104,181,169060000,214000000,172676.0,3266.8,79.0,1.892
Brazil,2022-12-04,36960770,8103,699257,153,169060000,214000000,172713.9,3267.6,79.0,1.892
